DOSSIER_ID,REFERENCE_CHAR,REFERENCE_ANNEE,REFERENCE_NUMERO,REFERENCE_SPLIT,PROCEDURE_COTE,ANNEE_COTE,NUMERO_COTE,Error,VAL_CHP_SUP_01,VAL_CHP_SUP_03,TYPE_EVENEMENT_ID,TR_TYPE_EVENEMENT_DNM,TR_TYPE_EVENEMENT_ABR
11797,COM,1994,257,,AVC,1994,151,,,31997D0800,1260,"Adoption by Council","Formal adoption by Council"
11798,COM,1994,323,,SYN,1994,187,,,31998R2135,1260,"Adoption by Council","Formal adoption by Council"
11803,COM,1994,612,,SYN,1995,10,,,31998L0083,1260,"Adoption by Council","Formal adoption by Council"
103082,COM,1992,137,1,,,,,,31992R0816,1260,"Adoption by Council","Formal adoption by Council"
103083,COM,1992,137,2,,,,,,31992R0817,1260,"Adoption by Council","Formal adoption by Council"
103084,COM,1992,137,3,,,,,,31992R0818,1260,"Adoption by Council","Formal adoption by Council"
103085,COM,1992,138,,,,,,,31992R1569,1260,"Adoption by Council","Formal adoption by Council"
103086,COM,1992,139,,,,,,,31992R1333,1260,"Adoption by Council","Formal adoption by Council"
103087,COM,1992,140,,,,,,31993B0062,,1810,"Signature of budget by EP","Signature of budget by EP"
103089,COM,1992,142,,,,,,,31992R0945,1260,"Adoption by Council","Formal adoption by Council"
103090,COM,1992,143,,CNS,1992,1012,,,31992R1600,1260,"Adoption by Council","Formal adoption by Council"
103091,COM,1992,144,,CNS,1992,1013,,,31992R1601,1260,"Adoption by Council","Formal adoption by Council"
103093,COM,1992,146,,,,,,,31992R1567,1260,"Adoption by Council","Formal adoption by Council"
103095,COM,1992,148,,,,,,,31992L0102,1260,"Adoption by Council","Formal adoption by Council"
103097,COM,1992,150,,,,,,,31992D0393,1260,"Adoption by Council","Formal adoption by Council"
103098,COM,1992,151,,,,,,,31992R1188,1260,"Adoption by Council","Formal adoption by Council"
103100,COM,1992,153,,,,,,,31992R1431,1260,"Adoption by Council","Formal adoption by Council"
103101,COM,1992,154,,,,,,,31993D0424,1260,"Adoption by Council","Formal adoption by Council"
100305,COM,1995,326,,,,,,,31995R1936,1260,"Adoption by Council","Formal adoption by Council"
100309,COM,1995,330,,,,,,,31995R1673,1260,"Adoption by Council","Formal adoption by Council"
100311,COM,1995,332,1,ACC,1995,175,,,31995D0414,1260,"Adoption by Council","Formal adoption by Council"
102028,COM,1993,36,10,,,,,,31993R1550,1260,"Adoption by Council","Formal adoption by Council"
102029,COM,1993,36,11,,,,,,31993R1551,1260,"Adoption by Council","Formal adoption by Council"
102030,COM,1993,36,12,,,,,,31993R1553,1260,"Adoption by Council","Formal adoption by Council"
102031,COM,1993,36,13,,,,,,31993R1554,1260,"Adoption by Council","Formal adoption by Council"
102032,COM,1993,36,14,,,,,,31993R1555,1260,"Adoption by Council","Formal adoption by Council"
102033,COM,1993,36,15,,,,,,31993R1556,1260,"Adoption by Council","Formal adoption by Council"
102034,COM,1993,36,16,,,,,,31993R1552,1260,"Adoption by Council","Formal adoption by Council"
102035,COM,1993,36,17,,,,,,31993R1557,1260,"Adoption by Council","Formal adoption by Council"
101005,COM,1993,202,,SYN,1993,525,,,31994R3093,1260,"Adoption by Council","Formal adoption by Council"
101342,COM,1994,374,,,,,,,31994R2199,1260,"Adoption by Council","Formal adoption by Council"
101344,COM,1994,377,,CNS,1994,200,,,31994R2760,1260,"Adoption by Council","Formal adoption by Council"
101347,COM,1994,382,,,,,,,31994D0700,1260,"Adoption by Council","Formal adoption by Council"
101350,COM,1994,385,1,,,,,,31994D0746,1260,"Adoption by Council","Formal adoption by Council"
101351,COM,1994,386,,CNS,1994,206,,,31995D0399,1260,"Adoption by Council","Formal adoption by Council"
101352,COM,1994,387,1,,,,,,31994D0743,1260,"Adoption by Council","Formal adoption by Council"
101353,COM,1994,388,1,,,,,,31994D0744,1260,"Adoption by Council","Formal adoption by Council"
101525,COM,1994,581,1,,,,,,31994R3291,1260,"Adoption by Council","Formal adoption by Council"
101526,COM,1994,581,2,,,,,,31994R3292,1260,"Adoption by Council","Formal adoption by Council"
101527,COM,1994,581,3,,,,,,31994R3293,1260,"Adoption by Council","Formal adoption by Council"
101528,COM,1994,583,,CNS,1994,303,,,31996R0847,1260,"Adoption by Council","Formal adoption by Council"
101529,COM,1994,586,,ACC,1994,290,,,31994R3234,1260,"Adoption by Council","Formal adoption by Council"
101530,COM,1994,588,,ACC,1994,292,,,31995R0934,1260,"Adoption by Council","Formal adoption by Council"
101534,COM,1994,594,,ACC,1994,291,,,31995R0851,1260,"Adoption by Council","Formal adoption by Council"
101537,COM,1994,597,,ACC,1994,308,,,31995R0686,1260,"Adoption by Council","Formal adoption by Council"
11473,COM,1996,400,1,CNS,1996,214,,,31997R2191,1260,"Adoption by Council","Formal adoption by Council"
11726,COM,1997,98,,CNS,1997,66,,,31997R1554,1260,"Adoption by Council","Formal adoption by Council"
102283,COM,1993,309,,,,,,,31993R1989,1260,"Adoption by Council","Formal adoption by Council"
102284,COM,1993,311,,,,,,,31993R2553,1260,"Adoption by Council","Formal adoption by Council"
102287,COM,1993,315,,,,,,,31994R0399,1260,"Adoption by Council","Formal adoption by Council"
102288,COM,1993,316,,,,,,,31993D0505,1260,"Adoption by Council","Formal adoption by Council"
102290,COM,1993,318,,,,,,,31996L0043,1260,"Adoption by Council","Formal adoption by Council"
102293,COM,1993,321,1,,,,,,31993D0421,1260,"Adoption by Council","Formal adoption by Council"
102294,COM,1993,321,2,,,,,,31993R2232,1260,"Adoption by Council","Formal adoption by Council"
102295,COM,1993,321,3,,,,,,31993R2233,1260,"Adoption by Council","Formal adoption by Council"
102297,COM,1993,321,5,,,,,,31993R2235,1260,"Adoption by Council","Formal adoption by Council"
102973,COM,1992,61,,,,,,,31992R0521,1260,"Adoption by Council","Formal adoption by Council"
102974,COM,1992,62,1,,,,,,31992R0518,1260,"Adoption by Council","Formal adoption by Council"
102975,COM,1992,62,2,,,,,,31992R0519,1260,"Adoption by Council","Formal adoption by Council"
102976,COM,1992,62,3,,,,,,31992R0520,1260,"Adoption by Council","Formal adoption by Council"
102977,COM,1992,64,,SYN,1992,398,,,31993L0059,1260,"Adoption by Council","Formal adoption by Council"
102978,COM,1992,65,,,,,,,31992R2137,1260,"Adoption by Council","Formal adoption by Council"
102979,COM,1992,67,,,,,,,31992R0738,1260,"Adoption by Council","Formal adoption by Council"
102980,COM,1992,69,,,,,,,31992R2083,1260,"Adoption by Council","Formal adoption by Council"
102983,COM,1992,75,,,,,,,31992R1155,1260,"Adoption by Council","Formal adoption by Council"
101986,COM,1993,3,2,,,,,,31994D0375,1260,"Adoption by Council","Formal adoption by Council"
101987,COM,1993,4,,,,,,,31993R0364,1260,"Adoption by Council","Formal adoption by Council"
101988,COM,1993,5,,,,,,,31993R1343,1260,"Adoption by Council","Formal adoption by Council"
101989,COM,1993,6,,,,,,,31994D0357,1260,"Adoption by Council","Formal adoption by Council"
101990,COM,1993,7,,,,,,,31993D0111,1260,"Adoption by Council","Formal adoption by Council"
101991,COM,1993,8,,,,,,,31993R0363,1260,"Adoption by Council","Formal adoption by Council"
101993,COM,1993,9,2,,,,,,31994D0901,1260,"Adoption by Council","Formal adoption by Council"
101511,COM,1994,561,,CNS,1994,278,,,31996L0093,1260,"Adoption by Council","Formal adoption by Council"
102085,COM,1993,69,3,SYN,,257,,,31995D0468,1260,"Adoption by Council","Formal adoption by Council"
102086,COM,1993,70,,,,,,,31993R1028,1260,"Adoption by Council","Formal adoption by Council"
102089,COM,1993,74,,,,,,,31993D0385,1260,"Adoption by Council","Formal adoption by Council"
102093,COM,1993,78,,,,,,,31993R0928,1260,"Adoption by Council","Formal adoption by Council"
102094,COM,1993,79,,,,,,,31993R1372,1260,"Adoption by Council","Formal adoption by Council"
102096,COM,1993,81,,,,,,,31993R1013,1260,"Adoption by Council","Formal adoption by Council"
117543,COM,1984,3,,,,,,,31984D0009,1260,"Adoption by Council","Formal adoption by Council"
104964,COM,1989,671,,CNS,1989,1066,,,31994L0065,1260,"Adoption by Council","Formal adoption by Council"
104964,COM,1989,671,,CNS,1989,1066,,,31992L0110,1260,"Adoption by Council","Formal adoption by Council"
104965,COM,1989,672,,CNS,1989,1067,,,31992L0046,1260,"Adoption by Council","Formal adoption by Council"
104966,COM,1989,673,,,,,,,31991L0497,1260,"Adoption by Council","Formal adoption by Council"
104968,COM,1989,678,2,,,,,,31990R2149,1260,"Adoption by Council","Formal adoption by Council"
104968,COM,1989,678,2,,,,,,31990R2147,1260,"Adoption by Council","Formal adoption by Council"
104968,COM,1989,678,2,,,,,,31990R2145,1260,"Adoption by Council","Formal adoption by Council"
104968,COM,1989,678,2,,,,,,31990R2148,1260,"Adoption by Council","Formal adoption by Council"
104968,COM,1989,678,2,,,,,,31990R2146,1260,"Adoption by Council","Formal adoption by Council"
104968,COM,1989,678,2,,,,,,31990R2144,1260,"Adoption by Council","Formal adoption by Council"
104970,COM,1990,2,,,,,,,31990R0374,1260,"Adoption by Council","Formal adoption by Council"
11515,COM,1997,89,13,CNS,1997,98,,,31997R1417,1260,"Adoption by Council","Formal adoption by Council"
11516,COM,1997,89,17,CNS,1997,102,,,31997R1421,1260,"Adoption by Council","Formal adoption by Council"
11517,COM,1997,95,,ACC,1997,65,,,31997R0965,1260,"Adoption by Council","Formal adoption by Council"
11518,COM,1997,99,2,COD,1997,103,,,31998D0576,1815,"Signature by EP and Council","Signature by EP and Council"
11520,COM,1997,120,,,,,,,31997D0510,1260,"Adoption by Council","Formal adoption by Council"
11521,COM,1997,124,,,,,,,31997D0390,1260,"Adoption by Council","Formal adoption by Council"
102309,COM,1993,330,2,CNS,1993,125,,,31995L0029,1260,"Adoption by Council","Formal adoption by Council"
102314,COM,1993,333,2,,,,,,31996D0154,1260,"Adoption by Council","Formal adoption by Council"
102316,COM,1993,334,2,,,,,,31996D0155,1260,"Adoption by Council","Formal adoption by Council"
102317,COM,1993,335,,,,,,,31993R2206,1260,"Adoption by Council","Formal adoption by Council"
102318,COM,1993,336,,,,,,,31993R2078,1260,"Adoption by Council","Formal adoption by Council"
102319,COM,1993,337,,,,,,,31994R1467,1260,"Adoption by Council","Formal adoption by Council"
102320,COM,1993,338,1,,,,,,31993D0567,1260,"Adoption by Council","Formal adoption by Council"
102321,COM,1993,338,2,,,,,,31994R0634,1260,"Adoption by Council","Formal adoption by Council"
102322,COM,1993,339,1,,,,,,31994R0163,1260,"Adoption by Council","Formal adoption by Council"
101448,COM,1994,470,3,,,,,,31994R3138,1260,"Adoption by Council","Formal adoption by Council"
102036,COM,1993,36,18,,,,,,31993R1558,1260,"Adoption by Council","Formal adoption by Council"
102037,COM,1993,36,19,,,,,,31993R1559,1260,"Adoption by Council","Formal adoption by Council"
102038,COM,1993,36,20,,,,,,31993R1288,1260,"Adoption by Council","Formal adoption by Council"
102039,COM,1993,36,21,,,,,,31993R0660,1260,"Adoption by Council","Formal adoption by Council"
102040,COM,1993,36,22,,,,,,31993R1029,1260,"Adoption by Council","Formal adoption by Council"
102041,COM,1993,36,23,CNS,1993,1007,,,31993R1562,1260,"Adoption by Council","Formal adoption by Council"
102043,COM,1993,36,25,,,,,,31993R0660,1260,"Adoption by Council","Formal adoption by Council"
102044,COM,1993,36,26,,,,,,31993R1563,1260,"Adoption by Council","Formal adoption by Council"
102045,COM,1993,36,27,,,,,,31993R1564,1260,"Adoption by Council","Formal adoption by Council"
102046,COM,1993,36,28,,,,,,31993R1565,1260,"Adoption by Council","Formal adoption by Council"
100315,COM,1995,338,1,ACC,1995,189,,,31996D0620,1260,"Adoption by Council","Formal adoption by Council"
100316,COM,1995,339,1,ACC,1995,192,,,31996D0621,1260,"Adoption by Council","Formal adoption by Council"
100317,COM,1995,340,,,,,,,31996D0273,1260,"Adoption by Council","Formal adoption by Council"
100319,COM,1995,343,,CNS,1995,197,,,31995R2611,1260,"Adoption by Council","Formal adoption by Council"
102191,COM,1993,186,,,,,,,31993R1015,1260,"Adoption by Council","Formal adoption by Council"
102192,COM,1993,187,,,,,,,31993R1016,1260,"Adoption by Council","Formal adoption by Council"
102194,COM,1993,189,,,,,,,31993R1573,1260,"Adoption by Council","Formal adoption by Council"
102197,COM,1993,193,,,,,,,31993R1421,1260,"Adoption by Council","Formal adoption by Council"
102202,COM,1993,199,,,,,,,31993R1399,1260,"Adoption by Council","Formal adoption by Council"
102208,COM,1993,206,,,,,,,31993R1726,1260,"Adoption by Council","Formal adoption by Council"
102211,COM,1993,209,,SYN,,460,,,31993L0096,1260,"Adoption by Council","Formal adoption by Council"
102213,COM,1993,212,2,,,,,,31993D0696,1260,"Adoption by Council","Formal adoption by Council"
102215,COM,1993,214,,,,,,,31993R3675,1260,"Adoption by Council","Formal adoption by Council"
102216,COM,1993,215,,,,,,,31993R1935,1260,"Adoption by Council","Formal adoption by Council"
102219,COM,1993,221,,,,,,,31993R1541,1260,"Adoption by Council","Formal adoption by Council"
102220,COM,1993,222,,,,,,,31993R1679,1260,"Adoption by Council","Formal adoption by Council"
102222,COM,1993,223,2,,,,,,31993R1991,1260,"Adoption by Council","Formal adoption by Council"
102226,COM,1993,228,,,,,,,31993D0358,1260,"Adoption by Council","Formal adoption by Council"
102227,COM,1993,230,,,,,,,31993R1988,1260,"Adoption by Council","Formal adoption by Council"
102228,COM,1993,231,,,,,,,31993R1352,1260,"Adoption by Council","Formal adoption by Council"
11268,COM,1980,769,,,,,,,31981R3826,1260,"Adoption by Council","Formal adoption by Council"
11272,COM,1981,632,2,,,,,,31981R3723,1260,"Adoption by Council","Formal adoption by Council"
11273,COM,1982,556,6,,,,,,31982R3489,1260,"Adoption by Council","Formal adoption by Council"
11350,COM,1993,511,,,,,,,31993R3668,1260,"Adoption by Council","Formal adoption by Council"
11727,COM,1997,105,,SYN,1997,85,,,31999L0031,1260,"Adoption by Council","Formal adoption by Council"
11728,COM,1997,109,,CNS,1997,104,,,31997R1256,1260,"Adoption by Council","Formal adoption by Council"
11729,COM,1997,115,,ACC,1997,110,,,31997D0351,1260,"Adoption by Council","Formal adoption by Council"
11730,COM,1997,130,2,CNS,1997,116,,,31997R2614,1260,"Adoption by Council","Formal adoption by Council"
11731,COM,1997,142,1,COD,1997,119,,,31999D0182,1815,"Signature by EP and Council","Signature by EP and Council"
11732,COM,1997,159,,SYN,1997,121,,,31998X0561,1260,"Adoption by Council","Formal adoption by Council"
103124,COM,1992,181,,CNS,1992,15,,,31993D0389,1260,"Adoption by Council","Formal adoption by Council"
103125,COM,1992,182,,CNS,1992,1016,,,31993L0076,1260,"Adoption by Council","Formal adoption by Council"
103126,COM,1992,184,,,,,,,31992D0545,1260,"Adoption by Council","Formal adoption by Council"
103128,COM,1992,187,,,,,,,31992D0337,1260,"Adoption by Council","Formal adoption by Council"
103130,COM,1992,190,1,,,,,,31992R3955,1260,"Adoption by Council","Formal adoption by Council"
103131,COM,1992,191,,,,,,,31992R1626,1260,"Adoption by Council","Formal adoption by Council"
102471,COM,1993,478,3,,,,,,31994R0775,1260,"Adoption by Council","Formal adoption by Council"
103133,COM,1992,194,2,,,,,,31992R1951,1260,"Adoption by Council","Formal adoption by Council"
103136,COM,1992,198,,,,,,,31994R0519,1260,"Adoption by Council","Formal adoption by Council"
103137,COM,1992,199,,,,,,,31992R1627,1260,"Adoption by Council","Formal adoption by Council"
103138,COM,1992,200,,,,,,,31992R1607,1260,"Adoption by Council","Formal adoption by Council"
103142,COM,1992,203,1,,,,,,31992D0609,1260,"Adoption by Council","Formal adoption by Council"
100393,COM,1995,433,,,,,,,31995R2718,1260,"Adoption by Council","Formal adoption by Council"
100394,COM,1995,434,1,CNS,1995,247,,,31996R2200,1260,"Adoption by Council","Formal adoption by Council"
100395,COM,1995,434,2,CNS,1995,248,,,31996R2201,1260,"Adoption by Council","Formal adoption by Council"
100400,COM,1995,441,,,,,,,31995R2381,1260,"Adoption by Council","Formal adoption by Council"
102246,COM,1993,259,,ACC,1994,178,,,31994R3036,1260,"Adoption by Council","Formal adoption by Council"
102097,COM,1993,82,,,,,,,31994D0578,1260,"Adoption by Council","Formal adoption by Council"
102098,COM,1993,83,,,,,,,31993R1014,1260,"Adoption by Council","Formal adoption by Council"
103167,COM,1992,230,5,CNS,1992,1021,,,31992R3578,1260,"Adoption by Council","Formal adoption by Council"
103169,COM,1992,231,2,,,,,,31993R1738,1260,"Adoption by Council","Formal adoption by Council"
103172,COM,1992,231,5,,,,,,31993D0629,1260,"Adoption by Council","Formal adoption by Council"
103174,COM,1992,231,7,,,,,,31993D0630,1260,"Adoption by Council","Formal adoption by Council"
103175,COM,1992,233,,,,,,,31992D0544,1260,"Adoption by Council","Formal adoption by Council"
103176,COM,1992,235,,,,,,,31992R2111,1260,"Adoption by Council","Formal adoption by Council"
102521,COM,1993,533,,,,,,,31994R0234,1260,"Adoption by Council","Formal adoption by Council"
103177,COM,1992,239,,,,,,,31992D0605,1260,"Adoption by Council","Formal adoption by Council"
103178,COM,1992,242,,,,,,,31993D0115,1260,"Adoption by Council","Formal adoption by Council"
103179,COM,1992,243,,,,,,,31992D0583,1260,"Adoption by Council","Formal adoption by Council"
103181,COM,1992,244,2,,,,,,41992D0286,1260,"Adoption by Council","Formal adoption by Council"
103184,COM,1992,248,,,,,,,31992R1771,1260,"Adoption by Council","Formal adoption by Council"
103185,COM,1992,249,,,,,,,31992R3336,1260,"Adoption by Council","Formal adoption by Council"
